Date,Open,High,Low,Close,Adj Close,Volume
2014-11-11,108.699997,109.750000,108.400002,109.699997,103.423004,27442300
2014-11-12,109.379997,111.430000,109.370003,111.250000,104.884315,46942400
2014-11-13,111.800003,113.449997,111.599998,112.820000,106.364471,59522900
2014-11-14,113.150002,114.190002,111.209999,114.180000,107.646667,44063600
2014-11-17,114.269997,117.279999,113.300003,113.989998,107.467529,46746700
2014-11-18,113.940002,115.690002,113.889999,115.470001,108.862846,44224000
2014-11-19,115.440002,115.739998,113.800003,114.669998,108.108620,41869200
2014-11-20,114.910004,116.860001,114.849998,116.309998,109.654770,43395500
2014-11-21,117.510002,117.570000,116.029999,116.470001,109.805626,57179300
2014-11-24,116.849998,118.769997,116.620003,118.629997,111.842026,47450800
2014-11-25,119.070000,119.750000,117.449997,117.599998,110.870972,68840400
2014-11-26,117.940002,119.099998,117.830002,119.000000,112.190865,40768300
2014-11-28,119.269997,119.400002,118.050003,118.930000,112.124863,24814400
2014-12-01,118.809998,119.250000,111.269997,115.070000,108.485748,83814000
2014-12-02,113.500000,115.750000,112.750000,114.629997,108.070908,59348900
2014-12-03,115.750000,116.349998,115.110001,115.930000,109.296516,43063400
2014-12-04,115.769997,117.199997,115.290001,115.489998,108.881706,42044500
2014-12-05,115.989998,116.080002,114.639999,115.000000,108.419731,38318900
2014-12-08,114.099998,114.650002,111.620003,112.400002,105.968506,57664900
2014-12-09,110.190002,114.300003,109.349998,114.120003,107.590111,60208000
